"x"
"관람객유치원아들이랑 둘이 봤는데 애니메이션이지만그이상의 감동이 있어요. 별 기대안하고 봤지만집중해서 빠져들어가서 봤어요. ~~~역시 픽사인가요 ㅎㅎ  "
"관람객버즈랑 인형듀오가 캐리했다 ㅋㅋ  "
"관람객최고였어여 재밌게 잘 봣습니다  "
"관람객너무 재밌구ㅜㅜㅜ 뒷부분 이스 감동! 쿠키영상이 특히 재밌고 포키랑 보니 우디도 귀여웠고 다들 너무 귀여웠어요~ㅎ  "
"관람객아이와 함께 웃으며 봤어요  "
"토이스토리는 역시 재밌다  "
"토이스토리 보는동안엔 동심으로 돌아간듯한 기분ㅜㅜ  "
"관람객화려하고 애잔한 한 장난감의 은퇴식  "
"내안의 영원한 우디~항상 내곁에 있을것만 같아  "
"관람객애들이 재밌게봤다고 하네요~~  "
"근데 언제부터 토이스토리가 인기있었냐?  "
"미안 3편에서 끝나야 했어 cg 그래픽이나 역동감 좋아 하지만 우디를 바보같게 버즈도 바보같게...그거 에바야 1~3편에서 고난겪은 애들이....특히 보니는 양심있으면 3편에서 우디 가져가면 안되는 거잖아....  "
"언제나 실망시키지 않는 토이스토리  "
"관람객영화보는내내 얼굴에서 웃음끼가 사라지지 않았다. 너무 좋음 ㅠㅠ  "
"관람객믿고보는 디즈니. 행복하자 우디 ㅜㅜ  "
"이거시 뭔데 나를 울리냐  "
"평점때문에 너무 기대를 많이했나봅니다. 3편에서 끝나는게 좋았어요... 졸려죽는줄알았습니다.  "
"3편 엔딩에서도 펑펑울고 4편 엔딩에서도 펑펑울고 엉엉엉  "
"관람객초4 아들과 같이 봤는데 재미있게 봤습니다  "
"관람객역시나 실망시키지 않아요  "
"넘나재밋는것.시리즈또나오길♡  "
"관람객우디의 지금을 상상해본다. 멋진 삶을 만들어 가길!  "
"관람객3에서 끝났으면 더 좋았을 것 같은데  "
"관람객어렸을 때에는 재밌었는데 커서 보니 지루하네요  "
"관람객1,2,3에 비해 아쉽지만  "
"관람객나도 이제 우디를 놓아주어야 할 땐가...  "
"관람객아이부터 어른까지 모두가 눈물을 훔칠만큼 감동적인 스토리 앤딩은 팬이라면 모두 복잡한 감정이 들만큼 잘 만들었어요  "
"또 보고싶다. 감동적이고 잘 짜여진 이야기다.  "
"토이스토리 광팬인 나에겐 장면 하나하나가 감동이다ㅠㅠ..인형인척 하는 우디의 웃는 얼굴이 그냥 너무 슬퍼보였음  "
"관람객눈물 찔끔찔끔... 최고의 감동.. 멋진우디  "
"관람객보고 싶어 하는 사람이 있는 한 계속되는 에필로그  "
"육아에서 벗어나 자신의 삶을 찾아가려는 엄마의 마음과도 같은  "
"조온나게에 재에미있어요  2번볼거에요  "
"애니메이션이지만 다른영화보다 감동적이었다  "
"관람객토이스토리는 1편~4편까지 한결같다.  "
"관람객소소하지만 재밌다 그럭저럭  "
"관람객이번 편은 어른들을 위한 동화같은 내용...  "
"관람객어릴적생각나고 너무 잼났어욤ㅎㅎㅎ쿠키영상도 잼나구욤ㅋㅌㅌ  "
"관람객dㅗ래전에 봤던 그 영화의 기분을 계속 간직하며 아름다운영화에요  "
"관람객장난감에 감정이입돼서 눈물이 찔끔...잊혀진다는건  슬프네요..  "
"우디 장기까지 털어주며 개비 챙겨주고 그런 개비도 행복해지고 그리고 치킨사줘 2인방 개빵터짐ㅋㅋ  "
"관람객행쇼 엔딩 너무 죠타 ㅠㅠ후속편 나오자  "
"토이스토리가 못만들어내는 이야기가 있으려나.. ㅜㅜ!!  "
"관람객멋진 영화네요  애들하고 봤는데 정말 좋았어요  굿  "
"관람객나 디즈니 빠순인데 왜 그냥 그랬지...살짝 졸리기도  "
"관람객잘했어요... 눈물왔다  "
"관람객장남감에 마음이 이렇겠구나라는 생각에 더욱 마음이 찡했어요. 10년만에 만난 토이스토리라서 더 좋았습니다 ^^  "
"관람객생각보다 조금 지루함,하지만 아이는 재미있어함  "
"6세 아들덕에 같이 봤지만 내용의 깊이가 있어요~집에와서 앞편 정주행 함^^  "
"관람객재밋네요.. 볼만합니다  "
"토이스토리3 보다 완벽한 엔딩이란 말에 속아서 봤는데 본 기억을 지우고 3의 감동을 간직하고싶다ㅠㅠㅠ 토이3가 완벽한 엔딩이라고 생각하신 분들 중에 아직 안보신분이 계시다면 제발 보지마세요.  "
"관람객너무너무 재미있었습니다. 옛날 추억이 다시 살아나네요.  "
"어릴 때 장난감의 이야기란 주제로 아무것도 모르고 장난감이 움직이고 하니까 재미로 보던 그때를 떠올리며 마음이 뭉클해진다. 마치 나와 같이 성장한 장난감들을 보는것만 같고, 향수를 불러일으킨다. 이제는 성인이 되어버린 어른들을 위한 애니메이션 최고다.  "
"우디가 너무 희생만 한 건 아닐까 싶다. 뭐 3에서도 랏소 구하는 호구이긴 했지만 요번에는 포키,개비개비...그리고 보니는 3에서 My cowboy!라고 하면서 앤디한테서 우디 받았으면 좀 아껴주지 옷장에 쳐박아두고...앤디가 알면 어떻게 될까...  "
"관람객토이스토리5편도 기대 의심치 않습니다~  "
"엉엉울었다 정말 무한한우주 저너머로  "
"관람객반가운 친구 우디....  "
"비쥬얼은 좋으나 스토리는 조금 아쉬움  "
"관람객오랜만에 나온 거라서 많이 기대하고 봤는데..조금 아쉬운 부분이 많네요..  "
"관람객영화보러가기전에 3를 보고 갔더니 더 재미있었어요 ㅋㅋ 내용을 숙지하고가시면 더 즐길수 있을거같습니당  "
"너무 애기영화 아닐까 하는 내 예전 걱정을 다 지워주고 진짜 오랫만에 영화 보면서 펑펑 울었다 ㅠㅠ  "
"토이스토리를 본 적이 없어 최근 1,2,3편을 몰아보고 봤는데 이걸 왜 이제서야 봤는지... 까마득한 옛날이지만 어린시절의 추억이 떠올라 무척 행복했습니다. 행복을 선택한 우디를 응원한다!  "
"우디 보핍 행복해라 ㅜ  "
"토이스토리 제대로 본적이 없는데 이번에 보고 너무 감동해서 전편도 다시 봐야겠어요~ 장남감들이 아이를 대하는 모습이 꼭 부모 맘 같아서 눈물났네요...ㅜㅜ  "
"보핍밖에 안보이네 ㅋㅋㅋㅋ 아무리 디즈니식 여성주인공이라곤 하지만 우디 캐릭터를 거의 죽여가며 캐릭성1도 없는 애 되살려야겠냐...알라딘에이어 비슷하게 끝났으니 라이온킹은 안봐도 뻔하네. 디즈니는 이제 걸러야겠다  "
"실사를 네배 정도 능가하는 애니의  질감. 경이롭다!  "
"관람객아기들이 너무나 좋아하여, 영화가 몇배는 더 감동이고 재미 있었습니다.  "
"관람객앞으로 행복해질 우디를 생각하며 ....  "
"보고 나서 남자친구랑 계속 듀크 카붐~~~~!!! 함  "
"관람객최고의 애니매이션이에요  "
"개인적으로 토이스토리 광팬이 아니라면 영화관가서 보기는 아까운 영화였음... 영화보는 내내 고구마만 몇개를 먹은 느낌인건지... 하..  "
"추억속의 그느낌 너무 재밌게봤습니다.  "
"3편보다 더 좋을 수 있을까 했는데 좋았다... 우디가 앤디를 얼마나 사랑하는지 절실히 보여줬음.. 언젠가 앤디랑 재회하게 되서 자식들에게 돌아간다면 좋겠다..  "
"관람객앤디가 그리워요ㅠ.ㅠ  "
"우디야 행복해야돼 ㅠㅠ  "
"관람객3을 뛰어넘는 새로운 시리즈, 보다는 우디를 위한 에필로그? 외전 같은 느낌이었습니다. 팬들을 위한 또 하나의 선물 같은 작품. 어쩐지 영화 유튜버들이나, 호들갑이 너무 커서 오히려 재미가 반감된 느낌이 들지만.. 그래도 멋진 수작임에는 틀림없음  "
"답답한 우디 오지랖 우디  "
"장남감의 삶과 운명을 거부한, 자신의 삶을 스스로 결정하는 모습이 인상적이었다. 사람보다도 더 능동적으로 살아가는 장난감들에게 박수를!  "
"관람객어떻게 3보다 4가 더 띵작이란 말이 나오죠..?  "
"관람객아이들이 좋아했어요.1편부터 정주행중  "
"어릴때 좋아했던 인형 생각난다ㅜㅠ  "
"관람객뭉클뭉클 ㅠㅠ 4살6살 아이들보다 엄마아빠가 더 재미나게 봄 ㅋㅋㅋ 포키 만들기 준비중 ㅋㅋ  "
"관람객ㅠㅠ1만보고 바로 4본건데 너무 재밌고 눈물 나왔어욤..  "
"관람객우디처럼 새삶을 찾자 ㅜㅜ  "
"관람객토이스토리 시리즈별로 다 본 어른이예요~이번 편은 3과 다른 감동 요소가 있었던거 같아요.우디도 사람처럼 자신과 어울리는 사람이 아닌 다른 사람과 함께 하는 것 같아 다른 시점에서 조금 안타까웠어요ㅠㅠ그래도 웃음요소가 많아 즐겁게 잘 봤어요ㅎㅎ  "
"재밌어요. 중간중간에 끊임없이 있는 웃음포인트도 좋았고 재미와 감동 그리고 철학적인 메시지까지 있어서 명작이었음.  "
"앤디는 대학교에 따라갔어야 했나  "
"관람객괜히 장난감에 감정 이입하게 되었던 재밌었떤 영화입니다.버즈와 우디의 무한의 공간 저 넘어로 대사가 여운이 남네요.  "
"알라딘보다 잼있었습니다 어른들이 보기에 알라딘은 유치한장면들이 많은데 토이스토리는 애들보다 어른들이 와닿는게 더 많은 영화같네요  "
"우디야 보랑 행복해야대  "
"최고다 다시보고싶다 ㅠㅠ  "
"그냥 개개개개존잼 이렇게 빵터지면서 본 영화는 오랜만이었다  "
"관람객너무 재밌어요ㅎㅎㅎ 다음편도 나왔으면 좋겠어요 ㅜㅜ  "
"관람객우디야...많이 보고 싶을 거야...  "
"관람객안녕 우디.... ㅠㅠ  "
"개비개비 넘조좋아 포키는 넘 귀여으리ㅎㅎ  "
"관람객시간가는줄몰랐음ㅋ 너무재밌었어요 중간중간 웃음 포인트도 너무 많았고 보는내내 즐거우ㅝㅆ어요  "
"보랑 사귀고 싶다ㅋㅋㅋ  "
"관람객4편까지 버릴게 1도 없는 몇 안되는 영화  "
"나에겐 좀 지루했던 아이들은 재미있겠네요  "
"평식이 뷰우웅쉬위이인  "
"3로 끝내는게 아름다웠을꺼 같아요 ㅠ .... 4에서 눈물난 장면을 다시 생각해보니 앤디가 나오는 장면이네요. 저는 보니의 토이스토리가 보고싶은게 아니라 앤디의 토이스토리가 보고싶었나봐요 ㅠㅠㅠ우디한테 왜그래야 했나요ㅜ 그리고 버즈 캐붕 심한거 같아요  "
"123 본 사람들이면 4 보지 말라고 하는 게 정상 아니냐 이렇게 된 이상 5 만들어라  "
"관람객중학교 시절 토이스토리를 꽤나 애정했지만, 이번 편은 그저 그랬다 오히려 아쉬웠다  "
"전편보다 뭐가 좋다는건지 모르겠다..3편까지만 본 뇌를 사고싶다ㅠㅠ 앤디한테 니가 어떤 존잰데 우디ㅠㅠ 보니한테 까이고 개비한테 삥뜯기고 몇OO지기 친구는 그렇게 쉽게 이별을 택하고.. 3편에서 깔끔히 끝냈으면 좋았을걸..  "
